date,min_temp,rainfall,windspeed,humidity,cloudcover,OLS
2/14/2021,0.3373493975903615,0.0,0.48275862068965514,0.8783783783783784,5.0,2.7998719545550625
2/15/2021,0.21686746987951808,0.0,0.5172413793103449,0.6621621621621622,3.0,3.323646694101816
2/16/2021,0.18072289156626506,0.0,0.24137931034482757,0.391891891891892,7.0,3.7363327438100145
2/17/2021,0.39759036144578314,0.06122448979591836,0.48275862068965514,0.9729729729729731,7.0,3.7260631278957392
2/18/2021,0.3855421686746988,0.0,0.6206896551724138,0.5810810810810811,1.0,4.526153190460789
2/19/2021,0.3132530120481928,0.0,0.24137931034482757,0.24324324324324328,1.0,4.594478095889156
2/20/2021,0.3855421686746988,0.0,0.48275862068965514,0.3648648648648649,1.0,4.493721689966689
2/21/2021,0.5542168674698795,0.0,0.3448275862068966,0.45945945945945954,7.0,3.4424650226788844
2/22/2021,0.6144578313253012,0.0,0.1724137931034483,0.0,1.0,4.596986334955938
2/23/2021,0.5421686746987953,0.0,0.5172413793103449,0.08108108108108111,1.0,4.5352554352684775
2/24/2021,0.6987951807228916,0.0,0.4482758620689655,0.5810810810810811,5.0,2.4853088416643856
2/25/2021,0.7951807228915663,0.02040816326530612,0.27586206896551724,0.9459459459459459,7.0,3.5973028277557795
2/26/2021,0.8313253012048193,0.0,0.7586206896551724,0.5540540540540541,4.0,2.8550910079440173
2/27/2021,0.8433734939759037,0.0,0.6896551724137931,0.7702702702702703,7.0,3.5429035726741507
2/28/2021,0.855421686746988,0.0,0.5862068965517241,0.6486486486486487,3.0,3.047875463035891
3/1/2021,0.6385542168674699,0.22448979591836735,0.7241379310344828,0.7432432432432433,8.0,4.3935311894363345
3/2/2021,0.5903614457831325,0.0,0.4482758620689655,0.4054054054054055,1.0,4.356356996025471
3/3/2021,0.5421686746987953,0.0,0.0,0.12162162162162163,1.0,4.626719108621279
3/4/2021,0.5421686746987953,0.0,0.5172413793103449,0.2162162162162162,3.0,3.13764145867102
3/5/2021,0.6626506024096386,0.0,0.3103448275862069,0.6621621621621622,5.0,2.532777182107649
3/6/2021,0.6506024096385542,0.0,0.4482758620689655,0.20270270270270271,1.0,4.410060263284861
3/7/2021,0.5662650602409639,0.0,0.48275862068965514,0.14864864864864866,1.0,4.475383537376744
3/8/2021,0.5662650602409639,0.0,0.41379310344827586,0.33783783783783783,5.0,2.54561138896293
3/9/2021,0.6987951807228916,0.0,0.7586206896551724,0.45945945945945954,6.0,3.042581814842313
3/10/2021,0.7590361445783133,0.02040816326530612,0.48275862068965514,0.6351351351351352,5.0,2.492333097313807
3/11/2021,0.8433734939759037,0.0,0.6206896551724138,0.5810810810810811,7.0,3.434791954916586
3/12/2021,0.8072289156626506,0.0,0.7241379310344828,0.44594594594594594,4.0,2.8308779490635616
3/13/2021,0.7951807228915663,0.0,0.6206896551724138,0.44594594594594594,5.0,2.523034700828721
3/14/2021,0.7228915662650602,0.04081632653061224,0.5862068965517241,0.8378378378378378,7.0,3.5360515505638688
3/15/2021,0.7349397590361446,0.0,0.41379310344827586,0.7027027027027027,7.0,3.4265770540465583
3/16/2021,0.819277108433735,0.0,0.3448275862068966,0.6486486486486487,5.0,2.498045388649296
3/17/2021,0.710843373493976,0.1020408163265306,0.7586206896551724,0.04054054054054054,4.0,3.030819225690923
3/18/2021,0.6024096385542169,0.0,0.6206896551724138,0.16216216216216214,1.0,4.496459775388045
3/19/2021,0.5903614457831325,0.0,0.6896551724137931,0.24324324324324328,1.0,4.4936162458163444
3/20/2021,0.5662650602409639,0.0,0.24137931034482757,0.18918918918918923,1.0,4.467008402141649
3/21/2021,0.5783132530120483,0.0,0.41379310344827586,0.43243243243243246,5.0,2.52080489485145
3/22/2021,0.6867469879518072,0.0,0.7241379310344828,0.5675675675675677,6.0,3.024217228803767
3/23/2021,0.7590361445783133,0.14285714285714282,0.20689655172413793,0.0945945945945946,3.0,3.188881692913098
3/24/2021,0.7710843373493976,0.0,0.896551724137931,0.7567567567567568,8.0,4.467418429670093
3/25/2021,0.7710843373493976,0.0,0.5172413793103449,0.10810810810810809,1.0,4.468610122235498
3/26/2021,0.6987951807228916,0.0,0.4482758620689655,0.3648648648648649,1.0,4.328585204091466
3/27/2021,0.855421686746988,0.0,0.5172413793103449,0.5945945945945946,5.0,2.4902565470102
3/28/2021,0.6506024096385542,0.0,0.4482758620689655,0.6486486486486487,11.0,6.690341442389376
3/29/2021,0.5903614457831325,0.0,0.5172413793103449,0.12162162162162163,5.0,2.655299004905426
3/30/2021,0.7951807228915663,0.0,0.7241379310344828,0.6486486486486487,6.0,3.0295991305787906
3/31/2021,0.7349397590361446,0.0,0.7586206896551724,0.8243243243243245,8.0,4.405803487296834
4/1/2021,0.6385542168674699,0.0,0.3448275862068966,0.04054054054054054,1.0,4.520807606102114
4/2/2021,0.6265060240963856,0.0,0.48275862068965514,0.17567567567567569,7.0,3.509391343745481
4/3/2021,0.6385542168674699,0.0,0.4482758620689655,0.5540540540540541,11.0,6.670122045833968
4/4/2021,0.674698795180723,0.0,0.4482758620689655,0.5675675675675677,5.0,2.489417593336402
4/5/2021,0.746987951807229,0.0,0.5862068965517241,0.41891891891891897,3.0,3.0295943845234956
4/6/2021,0.8313253012048193,0.0,0.7241379310344828,0.5810810810810811,6.0,3.0155410873165396
4/7/2021,0.8072289156626506,0.06122448979591836,0.6206896551724138,0.5810810810810811,5.0,2.525889325774175
4/8/2021,0.7349397590361446,0.0,0.1724137931034483,0.2162162162162162,1.0,4.436190032162398
4/9/2021,0.8795180722891567,0.0,0.5862068965517241,0.6486486486486487,7.0,3.4422344635664652
4/10/2021,0.819277108433735,0.0,0.4482758620689655,0.04054054054054054,1.0,4.509191761839092
4/11/2021,0.710843373493976,0.0,0.48275862068965514,0.5540540540540541,5.0,2.482085509940916
4/12/2021,0.7349397590361446,0.0,0.24137931034482757,0.0,1.0,4.556503993193605
4/13/2021,0.8674698795180723,0.0,0.27586206896551724,0.6756756756756758,5.0,2.5314022083914414
4/14/2021,0.0,0.24489795918367344,0.24137931034482757,0.9594594594594595,15.0,11.112080758518257
4/15/2021,0.783132530120482,0.0,0.5172413793103449,0.7162162162162163,7.0,3.4404877988595453
4/16/2021,0.783132530120482,0.04081632653061224,0.1724137931034483,1.0,9.0,5.280177524328066
4/17/2021,0.6867469879518072,0.02040816326530612,0.5517241379310345,0.7432432432432433,11.0,6.7401569722700465
4/18/2021,0.6385542168674699,0.0,0.3448275862068966,0.31081081081081086,5.0,2.5274107049259174
4/19/2021,0.6385542168674699,0.0,0.10344827586206896,0.18918918918918923,3.0,3.183331914117544
4/20/2021,0.6626506024096386,0.0,0.1724137931034483,0.12162162162162163,1.0,4.501259108289314
4/21/2021,0.5903614457831325,0.0,0.3103448275862069,0.12162162162162163,1.0,4.4815318316782635
4/22/2021,0.674698795180723,0.0,0.5862068965517241,0.6216216216216217,7.0,3.44431246037917
4/23/2021,0.819277108433735,0.0,0.5862068965517241,0.918918918918919,11.0,6.8550346845070305
4/24/2021,0.8433734939759037,0.0,0.5862068965517241,0.16216216216216214,1.0,4.459719641551928
4/25/2021,0.7590361445783133,0.0,0.4482758620689655,0.41891891891891897,3.0,2.987565489966322
4/26/2021,0.783132530120482,0.0,0.5517241379310345,0.3783783783783784,3.0,3.0225361953559586
4/27/2021,0.8915662650602411,0.0,0.4482758620689655,0.7702702702702703,7.0,3.4705521481444146
4/28/2021,0.9156626506024097,0.0,0.7241379310344828,0.6756756756756758,8.0,4.3296858233688225
4/29/2021,0.9036144578313253,0.0,0.4482758620689655,0.7702702702702703,7.0,3.4734860832726375
4/30/2021,0.855421686746988,0.32653061224489793,0.3448275862068966,0.7567567567567568,7.0,3.5476945369868993
5/1/2021,0.8433734939759037,0.4693877551020407,0.48275862068965514,0.8783783783783784,11.0,6.956919296580992
5/2/2021,0.8674698795180723,0.0,0.5517241379310345,0.391891891891892,3.0,3.025918594282351
5/3/2021,0.9277108433734941,0.0,0.5517241379310345,0.5945945945945946,5.0,2.5194429229422908
5/4/2021,0.8795180722891567,0.0,0.41379310344827586,0.5945945945945946,5.0,2.481142612120084
5/5/2021,0.7590361445783133,0.0,0.27586206896551724,0.31081081081081086,1.0,4.352360056464208
5/6/2021,0.8072289156626506,0.0,0.3448275862068966,0.20270270270270271,1.0,4.391937987394131
5/7/2021,0.7710843373493976,0.0,0.41379310344827586,0.17567567567567569,5.0,2.5713447274410983
5/8/2021,0.8072289156626506,0.0,0.7241379310344828,0.5675675675675677,6.0,3.012097092165232
5/9/2021,0.9397590361445783,0.0,0.8620689655172413,0.5945945945945946,6.0,3.1408672313525643
5/10/2021,0.9518072289156627,0.0,0.3448275862068966,0.472972972972973,5.0,2.495782835556139
5/11/2021,0.8433734939759037,0.02040816326530612,0.5172413793103449,0.5135135135135136,5.0,2.4767430925413736
5/12/2021,0.783132530120482,0.0,0.48275862068965514,0.6621621621621622,5.0,2.5017990769959018
5/13/2021,0.783132530120482,0.0,0.24137931034482757,0.472972972972973,7.0,3.40290512459863
5/14/2021,0.8072289156626506,0.0,0.3103448275862069,0.2837837837837839,1.0,4.354222039898285
5/15/2021,0.8072289156626506,0.0,0.5172413793103449,0.5270270270270271,5.0,2.4763000528941994
5/16/2021,0.8674698795180723,0.12244897959183672,0.41379310344827586,0.9459459459459459,12.0,7.776259171777033
5/17/2021,0.8433734939759037,0.38775510204081626,0.5172413793103449,0.6756756756756758,5.0,2.6542988181050764
5/18/2021,0.8072289156626506,0.510204081632653,0.5172413793103449,0.7027027027027027,5.0,2.7446337238440677
5/19/2021,0.8072289156626506,0.38775510204081626,0.24137931034482757,0.9459459459459459,11.0,6.964016986446315
5/20/2021,0.7951807228915663,0.0,0.27586206896551724,0.5810810810810811,7.0,3.401658258846782
5/21/2021,0.8674698795180723,0.0,0.3448275862068966,0.8783783783783784,11.0,6.805026477390721
5/22/2021,0.8915662650602411,0.42857142857142855,0.48275862068965514,0.8378378378378378,11.0,6.91658933425105
5/23/2021,0.8915662650602411,0.4693877551020407,0.41379310344827586,0.918918918918919,11.0,6.980990577847406
5/24/2021,0.8915662650602411,0.6530612244897959,0.5172413793103449,0.8378378378378378,11.0,7.0773846486206144
5/25/2021,0.9156626506024097,0.0,0.48275862068965514,0.7027027027027027,5.0,2.537270866700813
5/26/2021,0.9036144578313253,0.0,0.48275862068965514,0.5135135135135136,3.0,2.997944451641938
5/27/2021,0.8915662650602411,0.0,0.5172413793103449,0.5675675675675677,3.0,3.0083324510934144
5/28/2021,0.8433734939759037,0.18367346938775508,0.3103448275862069,0.5405405405405406,3.0,3.028247227160954
5/29/2021,0.8433734939759037,0.14285714285714282,0.0,0.31081081081081086,1.0,4.5148829320427915
5/30/2021,0.9036144578313253,0.0,0.48275862068965514,0.6216216216216217,5.0,2.500427694001346
5/31/2021,0.9036144578313253,0.0,0.5517241379310345,0.5945945945945946,5.0,2.511707679147565
6/1/2021,0.9277108433734941,0.0,0.27586206896551724,0.5000000000000001,7.0,3.4101995553282074
6/2/2021,0.8795180722891567,0.04081632653061224,0.48275862068965514,0.5405405405405406,5.0,2.47632967949741
6/3/2021,0.8674698795180723,0.38775510204081626,0.24137931034482757,0.7972972972972975,7.0,3.6223201610498736
6/4/2021,0.8795180722891567,0.06122448979591836,0.27586206896551724,0.7297297297297298,5.0,2.5573663603016374
6/5/2021,0.8795180722891567,0.0,0.48275862068965514,0.6756756756756758,13.0,8.553647500462775
6/6/2021,0.8915662650602411,0.02040816326530612,0.5517241379310345,0.5405405405405406,5.0,2.4986785673571714
6/7/2021,0.9759036144578314,0.0,0.6206896551724138,0.5945945945945946,7.0,3.475631705760357
6/8/2021,0.9759036144578314,0.0,0.5172413793103449,0.5135135135135136,3.0,3.034395672371427
6/9/2021,0.9759036144578314,0.0,0.41379310344827586,0.5540540540540541,3.0,3.0229235894184168
6/10/2021,0.9518072289156627,0.0,0.4482758620689655,0.5945945945945946,5.0,2.5053838548805447
6/11/2021,0.9277108433734941,0.0,0.41379310344827586,0.44594594594594594,5.0,2.4842856990761413
6/12/2021,0.9518072289156627,0.0,0.10344827586206896,0.3648648648648649,3.0,3.1247156111290204
6/13/2021,0.9759036144578314,0.0,0.24137931034482757,0.3513513513513514,3.0,3.069441439570566
6/14/2021,0.9759036144578314,0.0,0.24137931034482757,0.2702702702702703,3.0,3.1004698420440167
6/15/2021,0.9036144578313253,0.0,0.3448275862068966,0.31081081081081086,3.0,3.0332971100169113
6/16/2021,0.8915662650602411,0.0,0.3103448275862069,0.3513513513513514,5.0,2.5039964687386997
6/17/2021,0.963855421686747,0.0,0.41379310344827586,0.32432432432432434,5.0,2.531255268239847
6/18/2021,0.9036144578313253,0.0,0.20689655172413793,0.2567567567567568,1.0,4.413543132435876
6/19/2021,0.9518072289156627,0.0,0.10344827586206896,0.2702702702702703,3.0,3.1548915907933432
6/20/2021,0.963855421686747,0.0,0.3448275862068966,0.5945945945945946,7.0,3.4214608140191816
6/21/2021,0.9879518072289157,0.12244897959183672,0.5517241379310345,0.5000000000000001,5.0,2.546452690653988
6/22/2021,0.0,0.26530612244897955,0.48275862068965514,0.5000000000000001,3.0,3.514054859318986
6/23/2021,0.9518072289156627,0.02040816326530612,0.3103448275862069,0.43243243243243246,5.0,2.5041994205022555
6/24/2021,0.9759036144578314,0.0,0.5517241379310345,0.5000000000000001,5.0,2.529283630546224
6/25/2021,0.9759036144578314,0.0,0.5172413793103449,0.5000000000000001,5.0,2.517694730853513
6/26/2021,0.9759036144578314,0.02040816326530612,0.5517241379310345,0.3513513513513514,5.0,2.555275012648595
6/27/2021,0.9518072289156627,0.02040816326530612,0.41379310344827586,0.4864864864864865,5.0,2.489514379280597
6/28/2021,0.9036144578313253,0.9591836734693877,0.24137931034482757,0.9459459459459459,11.0,7.376390003884756
6/29/2021,0.9277108433734941,0.6530612244897959,0.0,0.8783783783783784,5.0,3.0183057674205864
6/30/2021,0.9518072289156627,0.0,0.3448275862068966,0.5675675675675677,5.0,2.503627468055464
7/1/2021,0.9518072289156627,0.0,0.0,0.5000000000000001,5.0,2.6666206401017782
7/2/2021,0.9397590361445783,0.06122448979591836,0.20689655172413793,0.391891891891892,5.0,2.5432140919536135
7/3/2021,0.9518072289156627,0.2040816326530612,0.0,0.7702702702702703,7.0,3.6609640735342626
7/4/2021,0.9518072289156627,0.08163265306122448,0.3448275862068966,0.44594594594594594,5.0,2.5012947488620516
7/5/2021,0.9518072289156627,0.38775510204081626,0.24137931034482757,0.6486486486486487,5.0,2.680262307647771
7/6/2021,0.9156626506024097,0.4081632653061224,0.41379310344827586,0.6486486486486487,5.0,2.661140837868055
7/7/2021,0.9036144578313253,0.02040816326530612,0.10344827586206896,0.5675675675675677,5.0,2.588752834350973
7/8/2021,0.9036144578313253,0.06122448979591836,0.6206896551724138,0.6756756756756758,7.0,3.4736371819713296
7/9/2021,0.8915662650602411,0.510204081632653,0.24137931034482757,0.9054054054054054,11.0,7.017746700210268
7/10/2021,0.9518072289156627,0.0,0.5517241379310345,0.5675675675675677,5.0,2.5235408481802275
7/11/2021,0.963855421686747,0.0,0.41379310344827586,0.44594594594594594,5.0,2.4988030591971473
7/12/2021,0.9518072289156627,0.02040816326530612,0.6206896551724138,0.4864864864864865,7.0,3.4558323704000493
7/13/2021,0.9397590361445783,0.06122448979591836,0.24137931034482757,0.5675675675675677,5.0,2.528233945581719
7/14/2021,0.9277108433734941,0.04081632653061224,0.6206896551724138,0.864864864864865,12.0,7.765429077887207
7/15/2021,0.9277108433734941,0.0,0.41379310344827586,0.6216216216216217,5.0,2.5025010341292724
7/16/2021,0.963855421686747,0.0,0.41379310344827586,0.472972972972973,7.0,3.403075555673099
7/17/2021,0.9397590361445783,0.0,0.3448275862068966,0.3648648648648649,3.0,3.025408746360514
7/18/2021,0.9759036144578314,0.0,0.27586206896551724,0.5945945945945946,5.0,2.5368951859063733
7/19/2021,0.9156626506024097,0.4693877551020407,0.5172413793103449,0.472972972972973,5.0,2.6999899586522487
7/20/2021,0.9397590361445783,0.2040816326530612,0.27586206896551724,0.472972972972973,3.0,3.064768334331951
7/21/2021,0.9277108433734941,0.0,0.10344827586206896,0.6756756756756758,5.0,2.6251970543042287
7/22/2021,0.9397590361445783,0.0,0.27586206896551724,0.472972972972973,5.0,2.507370835857937
7/23/2021,0.9759036144578314,0.0,0.41379310344827586,0.4054054054054055,3.0,3.027889698461952
7/24/2021,0.9518072289156627,0.0,0.20689655172413793,0.3648648648648649,1.0,4.388243432151485
7/25/2021,0.9397590361445783,0.0,0.1724137931034483,0.3648648648648649,5.0,2.565213524628782
7/26/2021,0.9518072289156627,0.0,0.24137931034482757,0.2702702702702703,1.0,4.40941344955743
7/27/2021,0.9759036144578314,0.0,0.4482758620689655,0.43243243243243246,5.0,2.509122533480593
7/28/2021,0.9397590361445783,0.0,0.24137931034482757,0.3513513513513514,5.0,2.538439354989271
7/29/2021,0.9879518072289157,0.0,0.3448275862068966,0.3513513513513514,5.0,2.5344530955981743
7/30/2021,0.9518072289156627,0.4693877551020407,0.7586206896551724,0.472972972972973,14.0,9.809795310987752
7/31/2021,0.963855421686747,0.0,0.3448275862068966,0.6756756756756758,16.0,11.52344356866386
8/1/2021,0.9759036144578314,0.0,0.4482758620689655,0.5675675675675677,5.0,2.5105325169238313
8/2/2021,0.9759036144578314,0.0,0.24137931034482757,0.472972972972973,5.0,2.534458458673877
8/3/2021,0.9518072289156627,0.06122448979591836,0.3448275862068966,0.5675675675675677,5.0,2.50361242738269
8/4/2021,0.9397590361445783,0.06122448979591836,0.3103448275862069,0.5675675675675677,7.0,3.41261349446074
8/5/2021,0.9759036144578314,0.0,0.41379310344827586,0.5675675675675677,7.0,3.415331839561536
8/6/2021,0.9397590361445783,0.0,0.24137931034482757,0.8378378378378378,17.0,12.619116077604868
8/7/2021,0.9518072289156627,0.0,0.4482758620689655,0.5000000000000001,5.0,2.492951132533106
8/8/2021,0.9759036144578314,0.0,0.5172413793103449,0.5000000000000001,5.0,2.517694730853513
8/9/2021,0.9879518072289157,0.0,0.5172413793103449,0.472972972972973,5.0,2.524829939513585
8/10/2021,0.9879518072289157,0.0,0.48275862068965514,0.391891891891892,5.0,2.529523305693613
8/11/2021,0.9879518072289157,0.0,0.10344827586206896,0.45945945945945954,5.0,2.609605551140872
8/12/2021,0.9518072289156627,0.04081632653061224,0.0,0.4054054054054055,5.0,2.669455583039387
8/13/2021,0.963855421686747,0.02040816326530612,0.3103448275862069,0.8378378378378378,13.0,8.673669059587494
8/14/2021,0.963855421686747,0.0,0.3103448275862069,0.391891891891892,3.0,3.033888427783255
8/15/2021,0.0,1.0,0.24137931034482757,0.472972972972973,5.0,3.404444244620091
8/16/2021,0.9156626506024097,0.0,0.41379310344827586,0.4864864864864865,13.0,8.515871776701509
8/17/2021,0.9277108433734941,0.0,0.1724137931034483,0.6216216216216217,5.0,2.569544310903392
8/18/2021,0.0,0.1020408163265306,0.48275862068965514,0.8108108108108109,17.0,13.000267655182265
8/19/2021,1.0,0.0,0.48275862068965514,0.43243243243243246,5.0,2.527291788387662
8/20/2021,0.9879518072289157,0.0,0.48275862068965514,0.3513513513513514,3.0,3.0582504553013203
8/21/2021,0.963855421686747,0.0,0.48275862068965514,0.391891891891892,3.0,3.034706341069735
8/22/2021,0.9518072289156627,0.0,0.1724137931034483,0.3513513513513514,5.0,2.57295691746223
8/23/2021,0.9397590361445783,0.0,0.4482758620689655,0.391891891891892,3.0,3.0186865935744738
8/24/2021,0.963855421686747,0.0,0.27586206896551724,0.391891891891892,5.0,2.5261617834925008
8/25/2021,0.9759036144578314,0.0,0.1724137931034483,0.472972972972973,11.0,6.735854882365943
8/26/2021,0.0,0.16326530612244897,0.24137931034482757,0.5135135135135136,5.0,2.988754191835991
8/27/2021,0.9277108433734941,0.16326530612244897,0.48275862068965514,0.5405405405405406,5.0,2.5181669844294965
8/28/2021,0.9759036144578314,0.0,0.10344827586206896,0.7702702702702703,7.0,3.58687643950144
8/29/2021,0.9397590361445783,0.0,0.3103448275862069,0.3648648648648649,5.0,2.5144784822062634
8/30/2021,0.963855421686747,0.0,0.3103448275862069,0.31081081081081086,5.0,2.543217751230771
8/31/2021,0.9759036144578314,0.0,0.24137931034482757,0.3513513513513514,3.0,3.069441439570566
9/1/2021,0.9879518072289157,0.2040816326530612,0.10344827586206896,0.7702702702702703,5.0,2.7058246164433917
9/2/2021,0.9759036144578314,0.8367346938775508,0.3448275862068966,0.7432432432432433,7.0,3.9421681150803796
9/3/2021,0.9397590361445783,0.12244897959183672,0.41379310344827586,0.7972972972972975,13.0,8.637341772695434
9/4/2021,0.9277108433734941,0.0,0.1724137931034483,0.32432432432432434,3.0,3.089665636412197
9/5/2021,0.9518072289156627,0.0,0.3103448275862069,0.2567567567567568,3.0,3.0797066225020893
9/6/2021,0.9156626506024097,0.0,0.0,0.44594594594594594,5.0,2.6572685364464212
9/7/2021,0.9277108433734941,0.0,0.3103448275862069,0.16216216216216214,3.0,3.12645292023374
9/8/2021,0.8795180722891567,0.0,0.3103448275862069,0.16216216216216214,5.0,2.5970416927106594
9/9/2021,0.9156626506024097,0.0,0.3448275862068966,0.2702702702702703,3.0,3.055551205829082
9/10/2021,0.9277108433734941,0.0,0.48275862068965514,0.08108108108108111,1.0,4.504091812939333
9/11/2021,0.855421686746988,0.0,0.41379310344827586,0.3513513513513514,5.0,2.48891606991258
9/12/2021,0.9036144578313253,0.0,0.41379310344827586,0.3513513513513514,5.0,2.49941280016144
9/13/2021,0.8795180722891567,0.7959183673469387,0.41379310344827586,0.9594594594594595,11.0,7.233270412427408
9/14/2021,0.855421686746988,0.8367346938775508,0.48275862068965514,0.8378378378378378,7.0,3.954293022437191
9/15/2021,0.8915662650602411,0.0,0.5172413793103449,0.6756756756756758,7.0,3.4317867178740054
9/16/2021,0.9036144578313253,0.0,0.41379310344827586,0.6756756756756758,5.0,2.515841310547617
9/17/2021,0.8915662650602411,0.0,0.24137931034482757,0.44594594594594594,3.0,3.0232596336605266
9/18/2021,0.9036144578313253,0.0,0.24137931034482757,0.7432432432432433,3.0,3.0987404636815503
9/19/2021,0.9156626506024097,0.14285714285714282,0.0,0.44594594594594594,5.0,2.667570189913551
9/20/2021,0.9397590361445783,0.0,0.3103448275862069,0.391891891891892,3.0,3.0240248711749067
9/21/2021,0.9518072289156627,0.0,0.0,0.31081081081081086,5.0,2.6910913292564063
9/22/2021,0.855421686746988,0.0,0.6206896551724138,0.10810810810810809,3.0,3.191274448180873
9/23/2021,0.7710843373493976,0.0,0.0,0.16216216216216214,1.0,4.561670972406949
9/24/2021,0.783132530120482,0.0,0.27586206896551724,0.16216216216216214,1.0,4.42806510796147
9/25/2021,0.783132530120482,0.0,0.24137931034482757,0.17567567567567569,3.0,3.1107034804669444
9/26/2021,0.8072289156626506,0.0,0.3448275862068966,0.391891891891892,5.0,2.476004969266766
9/27/2021,0.8915662650602411,0.0,0.3103448275862069,0.5405405405405406,5.0,2.487079655828077
9/28/2021,0.9156626506024097,0.0,0.5172413793103449,0.6756756756756758,5.0,2.5319165754037325
9/29/2021,0.8313253012048193,0.4489795918367347,0.27586206896551724,0.5405405405405406,5.0,2.6751032877583203
9/30/2021,0.9277108433734941,0.0,0.48275862068965514,0.6216216216216217,5.0,2.5081878184894664
